_DialogCode,_Chapter,_Name,_Comment,_Text
Chapter_3-0014500,Confronting-the-Moon-Prince,"[Esmeray Unamused]
",,"[Esmeray Unamused]
"
Chapter_3-0014700,Confronting-the-Moon-Prince,"Narration:
",,"Quickly, Esmeray stops playing, his face loses its smile, and he turns to the door with a cold face.
"
Chapter_3-0014900,Confronting-the-Moon-Prince,"Narration:
",,"You laugh awkwardly, before slowly entering the room.
"
Chapter_3-0015000,Confronting-the-Moon-Prince,"[Scene reconverges here]
",,"[Scene reconverges here]
"
Chapter_3-0015300,Confronting-the-Moon-Prince,"Player:
",,"	…Hey! That’s some amazing playing, you’re really talented!
"
Chapter_3-0015500,Confronting-the-Moon-Prince,"Player:
",,"Esmeray: 
"
Chapter_3-0015600,Confronting-the-Moon-Prince,"Player:
",,"…
"
Chapter_3-0015900,Confronting-the-Moon-Prince,"Player:
",,"So, I, uh, I’m part of the Radio Club, and we’re currently recruiting members. I think you’d be an amazing fit for it!
"
Chapter_3-0016100,Confronting-the-Moon-Prince,"Player:
",,"So, what do you say? Would you like to join the Radio Club?
"
Chapter_3-0016400,Confronting-the-Moon-Prince,"Esmeray [Angry]:
",,"	…Hah! As if I’d join your club. 
"
Chapter_3-0016600,Confronting-the-Moon-Prince,"Esmeray [Angry]:
",,"Nah, if it’s full of eavesdroppers like you, then hell, I definitely don’t want to be in any part of it.
"
Chapter_3-0016800,Confronting-the-Moon-Prince,"[Esmeray sprite disappears]
",,"[Esmeray sprite disappears]
"
Chapter_3-0017100,Confronting-the-Moon-Prince,"Narration:
",,"Esmeray walks out, leaving you speechless and watching his shrinking figure as he walks down the hallway.
"
Chapter_3-0017300,Confronting-the-Moon-Prince,"Narration:
",,"Gone was the smile from before.
"
Chapter_3-0017500,Confronting-the-Moon-Prince,"[Proceed to next scene]
",,"[Proceed to next scene]
"
Chapter_3-0017700,Confronting-the-Moon-Prince,"[School Hallway Day]
",,"[School Hallway Day]
"
Chapter_3-0017800,Confronting-the-Moon-Prince,"[Esmeray Neutral]
",,"[Esmeray Neutral]
"
Chapter_3-0018100,Confronting-the-Moon-Prince,"Narration:
",,"The next day, you spot Esmeray in the hallway on the way to the Radio Club. Luckily, he was alone.
"
Chapter_3-0018300,Confronting-the-Moon-Prince,"Narration:
",,"Although he rejected you last time, you won’t give up!
"
Chapter_3-0018500,Confronting-the-Moon-Prince,"Narration:
",,"You know that with his talent in music, he would definitely be a great addition to the club.
"
Chapter_3-0018700,Confronting-the-Moon-Prince,"Narration:
",,"He is a hidden gem! Not only could he use his talent in music to compose soundtracks for the club, but his voice also fits that of a charming broadcaster perfectly.
"
Chapter_3-0018900,Confronting-the-Moon-Prince,"Narration:
",,"And, who knows? He could be as good a friend as Atria, Skye, or Kyo.
"
Chapter_3-0019100,Confronting-the-Moon-Prince,"Narration:
",,"With conviction, you decide that this moment in the hallway would be a good time to try and get him to join the Radio Club.
"
Chapter_3-0019300,Confronting-the-Moon-Prince,"Narration:
",,"You try to get his attention and wave at him.
"
Chapter_3-0019600,Confronting-the-Moon-Prince,"Player:
",,"Esmeray!
"
Chapter_3-0019800,Confronting-the-Moon-Prince,"Player:
",,"Esmeray [Unamused]: 
"
Chapter_3-0019900,Confronting-the-Moon-Prince,"Player:
",,"…
"
Chapter_3-0020100,Confronting-the-Moon-Prince,"[Footstep SFX]
",,"[Footstep SFX]
"
Chapter_3-0020200,Confronting-the-Moon-Prince,"[Esmeray sprite disappears]
",,"[Esmeray sprite disappears]
"
Chapter_3-0020300,Confronting-the-Moon-Prince,"[Hallway BG]
",,"[Hallway BG]
"
Chapter_3-0020600,Confronting-the-Moon-Prince,"Narration:
",,"You sigh, thinking you’ll try again.
"
Chapter_3-0020800,Confronting-the-Moon-Prince,"Narration:
",,"You wish Kyo was with you, but you couldn’t find him anywhere, and you don’t have his phone number.
"
Chapter_3-0021000,Confronting-the-Moon-Prince,"Narration:
",,"It’s at times like this where frustration is high that you wish you could contact him, but this frustration is overtaken by your realization that really you haven’t seen him much these past couple of days.
"
Chapter_3-0021200,Confronting-the-Moon-Prince,"Narration:
",,"Where is he?
"
Chapter_3-0021500,Confronting-the-Moon-Prince,"Narration:
",,"*BLACK SCREEN TRANSITION*
"
Chapter_3-0021600,Confronting-the-Moon-Prince,"[Transition to School Hallway Day]
",,"[Transition to School Hallway Day]
"
Chapter_3-0021700,Confronting-the-Moon-Prince,"[Esmeray Neutral]
",,"[Esmeray Neutral]
"
Chapter_3-0022000,Confronting-the-Moon-Prince,"Narration:
",,"After gym class, as you walk to the restroom, you find Esmeray walking out from the unisex restroom door.
"
Chapter_3-0022200,Confronting-the-Moon-Prince,"Narration:
",,"You try waving at him again, but before you can get within a 10 foot radius of his location, he swiftly walks away in the other direction.
"
Chapter_3-0022400,Confronting-the-Moon-Prince,"[Esmeray Sprite Disappears]
",,"[Esmeray Sprite Disappears]
"
Chapter_3-0022600,Confronting-the-Moon-Prince,"Narration:
",,"Groaning, you just go into the restroom.
"
Chapter_3-0022800,Confronting-the-Moon-Prince,"Narration:
",,"*BLACK SCREEN TRANSITION*
"
Chapter_3-0022900,Confronting-the-Moon-Prince,"[Transition to School Hallway Day]
",,"[Transition to School Hallway Day]
"
Chapter_3-0023200,Confronting-the-Moon-Prince,"Narration:
",,"A couple days have passed since you first tried to get Esmeray into the Radio Club, each day being met with more glares and avoidance from Esmeray.
"
Chapter_3-0023400,Confronting-the-Moon-Prince,"Narration:
",,"Kyo, on the few days you would see him, just made fun of you. Whenever you got irritated and asked him where he had been, he’d change the subject or say he had things going on at home.
"
Chapter_3-0023600,Confronting-the-Moon-Prince,"Narration:
",,"You would just huff in response and walk with him to the Radio Club classroom.
"
Chapter_3-0023800,Confronting-the-Moon-Prince,"Narration:
",,"As if receiving Kyo’s lack of help wasn’t enough, you also dealt with more people trying to accuse Skye of the increasing incidences of vandalism going on, as well as Atria’s old friends lurking around and glaring at your club.
"
Chapter_3-0024000,Confronting-the-Moon-Prince,"[Skye_Default and Atria2_Nervous]
",,"[Skye_Default and Atria2_Nervous]
"
Chapter_3-0024300,Confronting-the-Moon-Prince,"Skye:
",,"Tch, they’re just jealous they don’t have what we have, right y'all?
"
Chapter_3-0024600,Confronting-the-Moon-Prince,"Narration:
",,"Skye gestures to you, Atria, and the air next to her while walking down the halls.
"
Chapter_3-0024800,Confronting-the-Moon-Prince,"Narration:
",,"	Atria looks around.
"
Chapter_3-0025000,Confronting-the-Moon-Prince,"Narration:
",,"Although they’re a lot less intimidated of their “friends” than before, they're still cautious while walking down the halls with you, Kyo, and Skye.
"
Chapter_3-0025200,Confronting-the-Moon-Prince,"Narration:
",,"Speaking of Kyo, he’s not here, AGAIN. He did tell you that he had a lot of work going on lately, but if the Radio Club’s one of his major commitments, how important must those other things be?
"
Chapter_3-0025500,Confronting-the-Moon-Prince,"Atria:
",,"	W-Well, it seems like we’re close to the club room! By the
"
Chapter_3-0025600,Confronting-the-Moon-Prince,"Atria:
",,"way, w-were we able to register officially yet?
"
Chapter_3-0025900,Confronting-the-Moon-Prince,"Player:
",,"We still need one more member, I think. That’s what Kyo told me, anyways.
"
Chapter_3-0026200,Confronting-the-Moon-Prince,"Skye:
",,"Mm mm, I see. How’s he, by the way? He seems to not be around lately.
"
Chapter_3-0026500,Confronting-the-Moon-Prince,"Player:
",,"	*Sigh* I don’t know, Skye…
"
Chapter_3-0026800,Confronting-the-Moon-Prince,"Narration:
",,"There is silence between you three, until Atria clears their throat.
"
Chapter_3-0027100,Confronting-the-Moon-Prince,"Atria [Atria2_Timid]:
",,"	So, who… who are we trying to recruit?
"
Chapter_3-0027400,Confronting-the-Moon-Prince,"Narration:
",,"	Skye and Atria turn to you, curiosity shining on their faces.
"
Chapter_3-0027600,Confronting-the-Moon-Prince,"Narration:
",,"	You sheepishly grin at them.
"
Chapter_3-0027900,Confronting-the-Moon-Prince,"Player:
",,"	Uh… have you heard of Esmeray Regulus?
"
Chapter_3-0028200,Confronting-the-Moon-Prince,"Narration:
",,"	Atria’s and Skye’s eyes widen in shock.
"
Chapter_3-0028500,Confronting-the-Moon-Prince,"Atria and Skye:
",,"	WHAT?!
"
Chapter_3-0028800,Confronting-the-Moon-Prince,"Atria [Atria2_Nervous]:
",,"T-That really, r-really high profile person?! The so-called charming f-boy of the school who’s so handsome no one really cares if he flirts with everyone?!
"
Chapter_3-0029100,Confronting-the-Moon-Prince,"Skye:
",,"	Why would he want to join us? Can we even trust him?
"
Chapter_3-0029400,Confronting-the-Moon-Prince,"Player:
",,"	Hold on, y’all. I haven’t brought him in yet. I'm just thinking
"
Chapter_3-0029500,Confronting-the-Moon-Prince,"Player:
",,"about bringing him.
"
Chapter_3-0029700,Confronting-the-Moon-Prince,"Player:
",,"	There are some reasons…
"
Chapter_3-0030000,Confronting-the-Moon-Prince,"Narration:
",,"	You pause.
"
Chapter_3-0030200,Confronting-the-Moon-Prince,"Narration:
",,"	You don’t know if it’s okay to share with them about Esmeray
"
Chapter_3-0030300,Confronting-the-Moon-Prince,"Narration:
",,"being a musical talent yet.
"
Chapter_3-0030500,Confronting-the-Moon-Prince,"Narration:
",,"	It'd be best to get his consent first.
"
Chapter_3-0030800,Confronting-the-Moon-Prince,"Player:
",,"A-Anyways, I think he would fit right in. If– I mean, when I bring him in, you’ll see why. Can you trust me?
"
Chapter_3-0031100,Confronting-the-Moon-Prince,"Narration:
",,"	With some hesitation, they both nod at you.
"
Chapter_3-0031300,Confronting-the-Moon-Prince,"Narration:
",,"	Atria has a wary smile on their face, while Skye pushes up
"
Chapter_3-0031400,Confronting-the-Moon-Prince,"Narration:
",,"her glasses.
"
Chapter_3-0031600,Confronting-the-Moon-Prince,"Narration:
",,"	You smile, happy to have them as your friends.
"
Chapter_3-0031900,Confronting-the-Moon-Prince,"Player:
",,"	Thanks, y’all.
"
Chapter_3-0032100,Confronting-the-Moon-Prince,"Player:
",,"*BLACK SCREEN TRANSITION*
"
Chapter_3-0032200,Confronting-the-Moon-Prince,"[School Hallway Day]
",,"[School Hallway Day]
"
Chapter_3-0032500,Confronting-the-Moon-Prince,"Narration:
",,"Although you said that you would bring Esmeray to them, it’s proving to be harder than you thought.
"
Chapter_3-0032700,Confronting-the-Moon-Prince,"Narration:
",,"It’s been a couple of days since you told Atria and Skye to trust you. You were at the point of giving up on pursuing Esmeray, and going back to Atria and Skye in defeat.
"
Chapter_3-0032900,Confronting-the-Moon-Prince,"Narration:
",,"Before you do so, you decide to trudge up the steps that lead to the rooftop, hoping to just have a quiet lunch.
"
Chapter_3-0033100,Confronting-the-Moon-Prince,"Narration:
",,"As you get closer to the door of the rooftop, you hear the sound of familiar singing.
"
Chapter_3-0033300,Confronting-the-Moon-Prince,"Narration:
",,"When you get to the slightly open door (Again?? You think to yourself.), you stop and peek through the crack, only to see Esmeray sitting on a bench as he sways to the melody he is singing.
"
Chapter_3-0033500,Confronting-the-Moon-Prince,"[Transition to Rooftop Day]
",,"[Transition to Rooftop Day]
"
Chapter_3-0033600,Confronting-the-Moon-Prince,"[Esmeray Genuine]
",,"[Esmeray Genuine]
"
Chapter_3-0033900,Confronting-the-Moon-Prince,"Esmeray:
",,"What if I could fly to the blue sugar sky?
"
Chapter_3-0034000,Confronting-the-Moon-Prince,"Esmeray:
",,"Wouldn’t that be sweet
"
Chapter_3-0034100,Confronting-the-Moon-Prince,"Esmeray:
",,"…
"
Chapter_3-0034200,Confronting-the-Moon-Prince,"Esmeray:
",,"Don’t wanna deal with a lie
"
Chapter_3-0034300,Confronting-the-Moon-Prince,"Esmeray:
",,"Just wanna move to the rhythm of the beat
"
Chapter_3-0034500,Confronting-the-Moon-Prince,"Esmeray:
",,"If only they could see…
"
Chapter_3-0034600,Confronting-the-Moon-Prince,"Esmeray:
",,"I just wanna go far
"
Chapter_3-0034700,Confronting-the-Moon-Prince,"Esmeray:
",,"That could be my remedy
"
Chapter_3-0034800,Confronting-the-Moon-Prince,"Esmeray:
",,"…
"
Chapter_3-0034900,Confronting-the-Moon-Prince,"Esmeray:
",,"But all I got is me and my guitar…
"
Chapter_3-0035200,Confronting-the-Moon-Prince,"Narration:
",,"	Esmeray continues to sing and hum, while you start to think.
"
Chapter_3-0035400,Confronting-the-Moon-Prince,"Narration:
",,"How long has it been since you started trying to get him to join the club?
"
Chapter_3-0035600,Confronting-the-Moon-Prince,"Narration:
",,"	If you go to him now, would it make a difference?
"
Chapter_3-0035900,Confronting-the-Moon-Prince,"Player:
",,"	Should I… have one more go?
"
Chapter_3-0036100,Confronting-the-Moon-Prince,"[Proceed to three choices: <Invite Esmeray to the club> or <Hesitate> or <Turn around and go back down the stairs>]
",,"[Proceed to three choices: <Invite Esmeray to the club> or <Hesitate> or <Turn around and go back down the stairs>]
"
Chapter_3-0036300,Confronting-the-Moon-Prince,"[Choice 1: Invite Esmeray to the Club]
",,"[Choice 1: Invite Esmeray to the Club]
"
Chapter_3-0036600,Confronting-the-Moon-Prince,"Narration:
",,"You remember how it went the last time you had found Esmeray sitting alone and singing to himself, as well as the stinging rejection that came with it.
"
Chapter_3-0036800,Confronting-the-Moon-Prince,"Narration:
",,"But, you also remember the friends you made along the way, and the benefits of having Esmeray in the club.
"
Chapter_3-0037000,Confronting-the-Moon-Prince,"Narration:
",,"Like last time, you take a deep breath before pushing open the door to the rooftop boldly.
"
Chapter_3-0037200,Confronting-the-Moon-Prince,"Narration:
",,"*CREAK* [Door creak SFX]
"
Chapter_3-0037400,Confronting-the-Moon-Prince,"[Esmeray Neutral]
",,"[Esmeray Neutral]
"
Chapter_3-0037600,Confronting-the-Moon-Prince,"Narration:
",,"Esmeray stops singing and turns to the door, only to make eye contact with you.
"
Chapter_3-0037800,Confronting-the-Moon-Prince,"[Esmeray Unamused]
",,"[Esmeray Unamused]
"
Chapter_3-0038000,Confronting-the-Moon-Prince,"Narration:
",,"He immediately stops smiling. There's a long pause as Esmeray stares at you long and hard.
"
Chapter_3-0038200,Confronting-the-Moon-Prince,"Narration:
",,"But, rather than pushing you away for the umpteenth time, he rolls his eyes and shifts to the side, making room for you to sit next to him.
"
Chapter_3-0038400,Confronting-the-Moon-Prince,"Narration:
",,"Your eyes widen, but you don’t want to let go of this opportunity, and go and sit next to him.
"
Chapter_3-0038600,Confronting-the-Moon-Prince,"[Scene reconverges here]
",,"[Scene reconverges here]
"
Chapter_3-0038800,Confronting-the-Moon-Prince,"[Choice 2: Hesitate]
",,"[Choice 2: Hesitate]
"
Chapter_3-0039000,Confronting-the-Moon-Prince,"Narration:
",,"You remember how it went the last time you had found Esmeray sitting alone and singing to himself, as well as the stinging rejection that came with it.
"
Chapter_3-0039200,Confronting-the-Moon-Prince,"Narration:
",,"What would be the difference now?
"
Chapter_3-0039400,Confronting-the-Moon-Prince,"Narration:
",,"Sure, you pestered him the last couple of days so maybe he’ll consider it.
"
Chapter_3-0039600,Confronting-the-Moon-Prince,"Narration:
",,"But what if he doesn’t?
"
Chapter_3-0039800,Confronting-the-Moon-Prince,"Narration:
",,"While deliberating and waving your arms around, trying to make a plan, your thoughts distract you so much to the point that you accidentally hit the door wide open.
"
Chapter_3-0040000,Confronting-the-Moon-Prince,"Narration:
",,"*CREAK* [Door creak SFX]
"
Chapter_3-0040200,Confronting-the-Moon-Prince,"[Esmeray Neutral]
",,"[Esmeray Neutral]
"
Chapter_3-0040400,Confronting-the-Moon-Prince,"Narration:
",,"Esmeray stops singing and turns to the door, only to make eye contact with you.
"
Chapter_3-0040600,Confronting-the-Moon-Prince,"[Esmeray Unamused]
",,"[Esmeray Unamused]
"
Chapter_3-0040800,Confronting-the-Moon-Prince,"Narration:
",,"He immediately stops smiling. There's a long pause. You can hardly breathe as Esmeray stares at you long and hard.
"
Chapter_3-0041000,Confronting-the-Moon-Prince,"Narration:
",,"But, rather than pushing you away for the umpteenth time, he rolls his eyes and shifts to the side, making room for you to sit next to him.
"
Chapter_3-0041200,Confronting-the-Moon-Prince,"Narration:
",,"Your eyes widen, but you don’t want to let go of this opportunity, and go and sit next to him.
"
Chapter_3-0041400,Confronting-the-Moon-Prince,"[Scene reconverges here]
",,"[Scene reconverges here]
"
Chapter_3-0041600,Confronting-the-Moon-Prince,"[Choice 3: Turn around and Go Back Down the Stairs]
",,"[Choice 3: Turn around and Go Back Down the Stairs]
"
Chapter_3-0041900,Confronting-the-Moon-Prince,"Narration:
",,"You remember how it went the last time you had found Esmeray sitting alone and singing to himself, as well as the stinging rejection that came with it.
"
Chapter_3-0042100,Confronting-the-Moon-Prince,"Narration:
",,"You remember how tiring it was to have the courage to face Esmeray and invite him over and over, only for him to brush you off.
"
Chapter_3-0042300,Confronting-the-Moon-Prince,"Narration:
",,"Maybe this was the time to finally give up.
"
Chapter_3-0042500,Confronting-the-Moon-Prince,"Narration:
",,"Thinking so, you turn around, getting ready to go down the stairs again.
"
Chapter_3-0042700,Confronting-the-Moon-Prince,"Narration:
",,"...Unfortunately for you, you turn so quickly that your elbow slams into the door, making it creak loudly as it swings wide open.
"
Chapter_3-0042900,Confronting-the-Moon-Prince,"Narration:
",,"*CREAK* [Door creak SFX]
"
Chapter_3-0043100,Confronting-the-Moon-Prince,"[Esmeray Neutral]
",,"[Esmeray Neutral]
"
Chapter_3-0043300,Confronting-the-Moon-Prince,"Narration:
",,"Esmeray stops singing and turns to the door, only to make eye contact with you.
"
Chapter_3-0043500,Confronting-the-Moon-Prince,"[Esmeray Unamused]
",,"[Esmeray Unamused]
"
Chapter_3-0043700,Confronting-the-Moon-Prince,"Narration:
",,"He immediately stops smiling. There's a long pause. You can hardly breathe as Esmeray stares at you long and hard.
"
Chapter_3-0044000,Confronting-the-Moon-Prince,"Player:
",,"	Is he gonna push me away again?...
"
Chapter_3-0044300,Confronting-the-Moon-Prince,"Narration:
",,"But, rather than pushing you away for the umpteenth time, he rolls his eyes and shifts to the side, making room for you to sit next to him.
"
Chapter_3-0044500,Confronting-the-Moon-Prince,"Narration:
",,"Your eyes widen, but you don’t want to let go of this opportunity, and go and sit next to him.
"
Chapter_3-0044600,Confronting-the-Moon-Prince,"[Scene reconverges here]
",,"[Scene reconverges here]
"
Chapter_3-0044900,Confronting-the-Moon-Prince,"Player:
",," …Hi, Esmeray.
"
Chapter_3-0045100,Confronting-the-Moon-Prince,"[Esmeray Neutral]
",,"[Esmeray Neutral]
"
Chapter_3-0045400,Confronting-the-Moon-Prince,"Narration:
",,"Esmeray nods, looking down at the lunch in his lap and shifting the food around with the fork absentmindedly.
"
Chapter_3-0045700,Confronting-the-Moon-Prince,"Player:
",,"…
"
Chapter_3-0046000,Confronting-the-Moon-Prince,"Esmeray:
",,"…
"
Chapter_3-0046200,Confronting-the-Moon-Prince,"Esmeray:
",,"Player: 
"
Chapter_3-0046300,Confronting-the-Moon-Prince,"Esmeray:
",,"So–
"
Chapter_3-0046500,Confronting-the-Moon-Prince,"Esmeray:
",,"Esmeray: 
"
